Index	a	b	Position	Player	Team	Floor	Points	Ceiling	SD	Uncertainty	VOR	"Drop Off"	Tier	ADP	AAV
228			QB	Joe Flacco	NYJ	12.5	14	15.8	1.42	65	-2.69	0.234	8
229			WR	Noah Brown	DAL	4.31	5.19	7.19	1.14	77	-2.75	0.0956	14
230			WR	Devin Duvernay	BAL	4.52	5.09	6.35	0.492	32	-2.85	0.406	15
231			QB	Trevor Lawrence	JAC	12.3	13.7	14.7	1.19	47	-2.93	0.125	8
232			QB	Jameis Winston	NO	12.2	13.6	15.8	1.05	38	-3.05	0.0598	8
233			RB	Rex Burkhead	HOU	4.61	5.9	6.59	0.648	34	-3.09	0.253	12
234			QB	Justin Fields	CHI	11.2	13.6	16	2.05	88	-3.11	0.0555	8
235			QB	Mac Jones	NE	11	13.5	15.5	2.04	85	-3.17	0.245	8
236			WR	Richie James	NYG	3.54	4.69	5.58	0.593	41	-3.25	0.326	15
237			RB	Jerick McKinnon	KC	3.83	5.65	6.69	1.24	76	-3.34	0.0358	12
238			RB	Alexander Mattison	MIN	2.54	5.61	8	0.445	17	-3.38	0.0217	12
239			RB	Nyheim Hines	IND	4.33	5.59	10.6	0.959	66	-3.4	0.288	12
240			QB	Jimmy Garoppolo	SF	11.9	13.3	14.8	0.997	32	-3.41	0.128	8
241			QB	Matt Ryan	IND	11.7	13.1	15	1.28	56	-3.54	0.0642	8
242			WR	Kendrick Bourne	NE	2.36	4.36	6.37	2.55	99	-3.58	1.89	16
243			QB	Daniel Jones	NYG	10.6	13.1	15	2.25	94	-3.6	0.398	8
244			RB	Mark Ingram	NO	4.81	5.3	6.32	0.245	8	-3.69	0.157	12
245			RB	J.D. McKissic	WAS	4.14	5.14	7.89	0.187	4	-3.85	0.053	12
246			RB	Kenneth Gainwell	PHI	4.23	5.09	5.83	0.904	59	-3.9	0.124	13
247			QB	Davis Mills	HOU	10.3	12.7	14.3	0.992	29	-4	0.0751	9
248			RB	Kenneth Walker III	SEA	3.7	4.97	6.76	1.45	82	-4.02	0.0977	13
249			QB	Jacoby Brissett	CLE	8.81	12.6	14.4	0.93	24	-4.08	0.605	9
250			RB	Dontrell Hilliard	TEN	3.38	4.87	8.1	1.45	83	-4.12	0.401	13
251			RB	Eno Benjamin	ARI	1.69	4.47	8.37	1.97	96	-4.52	0.0877	13
252			RB	Khalil Herbert	CHI	3.58	4.38	6.57	0.741	48	-4.61	0.11	13
253			QB	Mitchell Trubisky	PIT	9.19	12	14.9	2.73	99	-4.68	0.142	9
